radio_cens,Casa Tipo A,Casa Tipo B,Casilla,Departamento,Local no construido para habitación,Pieza en hotel familiar o pensión,Pieza en inquilinato,Rancho,Total,Vivienda móvil
820630504,9,45,3,0,0,0,0,0,57,0
820630505,7,81,1,0,0,0,0,3,92,0
820630506,9,213,1,0,0,0,0,13,236,0
820630507,18,96,0,0,0,0,0,3,117,0
820630508,2,102,0,0,0,0,0,12,116,0
820630509,15,265,3,0,0,0,0,20,303,0
820630510,30,125,0,0,0,0,0,3,158,0
820630511,14,20,0,0,0,0,0,0,34,0
820630512,19,25,0,1,0,0,0,9,54,0
820630513,25,107,1,0,0,0,2,3,138,0
820630601,16,42,3,0,0,0,0,1,62,0
820630602,5,21,0,2,0,0,0,0,28,0
820630603,3,11,0,0,0,0,0,0,14,0
820630604,13,21,1,1,0,0,0,2,38,0
820630605,11,12,1,0,0,0,0,1,25,0
820630606,8,20,1,2,0,0,0,0,31,0
820630607,1,2,0,0,0,0,0,0,3,0
820630608,3,1,0,0,0,0,0,0,4,0
820630609,5,5,0,0,0,0,0,3,13,0
820630610,4,2,1,0,0,0,0,1,8,0
820630611,4,16,0,2,0,0,0,0,22,0
820630612,7,10,0,0,0,0,0,0,17,0
820630613,4,4,0,0,0,0,0,0,8,0
820630614,4,0,0,0,0,0,0,1,5,0
820630615,3,3,0,0,0,0,0,0,6,0
820630616,3,3,0,2,0,0,0,0,8,0
820630617,4,3,1,1,0,0,0,0,9,0
820630618,13,6,0,0,0,0,0,0,19,0
820630701,4,46,5,0,0,0,0,28,83,0
820630702,0,1,0,0,0,0,0,0,1,0
820630703,2,0,0,0,0,0,0,0,2,0
820630704,6,9,1,3,2,0,0,0,21,0
820630705,3,0,0,0,0,0,0,0,3,0
820630706,4,2,0,4,0,0,0,1,11,0
820630707,0,0,0,0,0,0,0,0,0,0
820630708,2,2,0,0,0,0,0,0,4,0
820630709,2,4,0,0,0,0,0,0,6,0
820630710,5,3,0,0,0,0,0,0,8,0
820630711,13,0,0,0,0,2,0,0,15,0
820630712,3,0,0,3,0,0,0,0,6,0
820630713,3,0,0,0,0,0,0,0,3,0
820630714,0,0,0,0,0,0,0,0,0,0
820630801,3,1,1,2,0,0,0,0,7,0
820630802,0,3,0,1,0,0,0,0,4,0
820630803,4,1,0,2,0,0,0,0,7,0
820630804,0,2,0,2,0,0,0,0,4,0
820630805,5,8,0,2,0,0,0,0,15,0
820630806,2,1,0,0,0,0,0,0,3,0
820630807,3,1,0,0,0,0,0,0,4,0
820630808,1,1,0,0,0,0,0,0,2,0
820630809,1,0,0,0,0,0,0,0,1,0
820630810,0,1,0,0,0,0,0,0,1,0
820630811,3,1,0,1,0,0,0,0,5,0
820630812,0,2,0,0,0,0,0,0,2,0
820630813,10,6,0,1,0,4,0,0,21,0
820630814,1,1,0,1,0,0,0,0,3,0
820630901,4,4,0,0,0,0,0,0,8,0
820630902,1,4,0,1,0,0,0,0,6,0
820630903,1,5,0,2,0,0,0,0,8,0
820630904,4,0,0,1,0,0,0,0,5,0
820630905,0,2,0,1,0,0,0,0,3,0
820630906,10,7,0,0,0,0,0,0,17,0
820630907,1,2,0,0,0,0,0,0,3,0
820630908,2,2,0,0,0,0,0,0,4,0
820630909,2,2,0,1,0,0,0,0,5,0
820630910,4,5,0,1,0,0,0,0,10,0
820631001,5,10,1,1,0,0,0,1,18,0
820631002,9,14,0,0,2,0,0,0,25,0
820631003,7,6,0,5,0,0,0,0,18,0
820631004,12,10,0,0,0,0,0,1,23,0
820631005,4,9,0,2,0,0,0,0,15,0
820631006,8,6,0,0,0,0,0,0,14,0
820631007,14,50,1,0,1,0,0,0,66,0
820631008,12,31,6,0,0,0,0,0,49,0
820631009,15,19,2,0,0,0,1,1,38,0
820631010,5,0,0,1,0,0,0,0,6,0
820631011,1,2,0,1,0,0,0,0,4,0
820631012,7,12,0,0,0,0,0,0,19,0
820631013,6,55,5,2,0,0,0,4,72,0
820631101,6,131,2,2,0,0,1,7,149,0
820631102,11,70,2,1,0,0,0,2,86,0
820631103,16,39,3,0,0,0,0,1,59,0
820631104,5,10,0,0,0,0,0,0,15,0
820631105,0,27,0,23,0,0,0,0,50,0
820631106,21,87,3,0,0,0,1,1,113,0
820631107,11,387,7,0,0,0,0,26,431,0
820631108,2,61,1,0,0,0,0,2,66,0
820631109,12,43,0,0,0,0,0,1,56,0
820631110,6,122,10,1,0,0,0,21,160,0
820631111,18,48,2,0,0,0,1,4,73,0
820631112,15,78,0,0,0,0,0,0,93,0
820631113,16,116,2,0,0,0,0,10,144,0
820631114,14,52,10,0,0,0,0,4,80,0
820631115,11,64,1,0,0,0,0,1,77,0
820631116,1,17,0,12,0,0,0,1,31,0
820631117,8,28,1,0,0,0,0,1,38,0
820631118,16,115,0,0,0,0,0,24,155,0
820631119,1,80,3,0,0,0,0,2,86,0
820631201,3,16,1,1,0,0,0,1,22,0
820631202,4,5,1,0,0,0,0,0,10,0
820631203,8,10,0,0,0,0,0,1,19,0
820631204,14,56,2,0,0,0,0,0,72,0
820631205,7,19,0,0,0,0,0,0,26,0
820631206,9,31,2,0,0,0,0,7,49,0
820631207,1,4,1,0,0,0,0,3,9,0
820631208,3,17,1,0,0,0,0,0,21,0
820631209,3,4,1,0,0,0,0,0,8,0
820631210,4,61,12,5,0,0,0,4,86,0
820631211,2,3,0,2,0,3,0,0,10,0
820631212,0,5,1,0,0,0,0,0,6,0
820631213,13,8,0,0,0,0,0,0,21,0
820631214,30,27,0,0,0,1,3,0,61,0
820631215,11,40,0,0,0,0,0,1,52,0
820631301,1,6,0,0,0,0,2,0,9,0
820631302,7,6,0,0,0,0,0,0,13,0
820631303,1,1,0,0,0,0,0,0,2,0
820631304,2,2,0,1,0,0,0,0,5,0
820631305,2,4,1,0,0,0,0,0,7,0
820631306,5,6,1,2,0,0,0,1,15,0
820631307,11,6,1,0,0,1,0,0,19,0
820631308,6,9,1,0,0,0,0,0,16,0
820631309,15,39,16,0,0,0,0,4,74,0
820631310,12,5,0,0,0,0,0,0,17,0
820631311,6,0,0,0,0,0,0,0,6,0
820631312,8,4,0,0,0,0,0,0,12,0
820631313,5,2,0,0,0,0,0,3,10,0
820631314,0,3,0,0,0,0,0,0,3,0
820631315,3,0,0,1,0,0,0,0,4,0
820631316,3,6,0,2,0,0,1,0,12,0
820631317,5,1,0,1,0,0,0,0,7,0
820631318,2,3,0,0,0,0,0,0,5,0
820631319,1,4,0,2,0,0,0,0,7,0
820631320,5,6,0,0,0,0,0,0,11,0
820631401,4,2,0,0,0,0,0,0,6,0
820631402,6,1,0,1,0,1,0,0,9,0
820631403,0,3,0,0,0,0,0,0,3,0
820631404,5,3,0,1,0,0,0,0,9,0
820631405,4,3,0,0,0,0,0,0,7,0
820631406,0,6,0,0,0,0,0,0,6,0
820631407,2,0,0,3,0,0,0,0,5,0
820631408,1,0,0,0,0,0,4,0,5,0
820631409,4,0,0,5,0,0,0,0,9,0
820631410,3,13,0,4,0,0,0,0,20,0
820631411,7,1,0,2,0,0,0,0,10,0
820631501,2,3,0,0,0,0,0,0,5,0
820631502,1,0,0,0,0,0,0,0,1,0
820631503,0,4,0,0,0,0,0,0,4,0
820631504,1,0,0,0,0,0,0,0,1,0
820631505,2,0,0,0,0,0,0,0,2,0
820631506,0,0,0,0,0,0,0,0,0,0
820631507,6,1,0,0,0,0,3,0,10,0
820631508,3,2,0,0,0,0,0,0,5,0
820631509,0,0,0,2,0,0,0,0,2,0
820631510,2,7,0,0,0,0,0,2,11,0
820631511,1,7,0,1,0,0,0,0,9,0
820631512,4,2,0,0,0,0,0,0,6,0
820631513,5,0,0,0,0,0,0,0,5,0
820631601,1,3,0,0,0,0,0,0,4,0
820631602,4,1,0,1,0,0,0,0,6,0
820631603,5,0,0,6,0,0,0,0,11,0
820631604,2,2,0,2,0,0,0,0,6,0
820631605,1,0,0,0,0,0,0,0,1,0
820631606,0,1,0,0,0,0,0,0,1,0
820631607,0,1,0,0,0,0,0,0,1,0
820631608,19,8,10,0,0,0,0,0,37,0
820631609,2,2,0,3,0,0,0,0,7,0
820631610,1,11,2,0,0,0,0,0,14,0
820631611,7,3,0,2,0,0,0,0,12,0
820631612,6,0,0,0,0,0,0,0,6,0
820631701,6,1,0,0,0,0,0,0,7,0
820631702,5,5,1,2,0,0,1,0,14,0
820631703,12,12,0,0,0,0,0,15,39,0
820631704,2,0,0,5,0,0,0,0,7,0
820631705,0,2,0,0,0,0,0,0,2,0
820631706,0,1,0,0,0,0,0,0,1,0
820631707,1,1,0,1,0,0,0,0,3,0
820631708,3,0,0,0,0,2,0,0,5,0
820631709,2,1,0,0,0,0,0,0,3,0
820631710,2,0,0,0,0,0,0,0,2,0
820631711,3,1,0,2,0,0,0,0,6,0
820631712,1,0,0,4,0,0,14,0,19,0
820631713,4,1,0,0,0,0,0,0,5,0
820631714,1,0,0,2,0,0,0,0,3,0
820631801,0,1,0,6,0,0,1,0,8,0
820631802,0,2,0,11,0,0,0,0,13,0
820631803,0,1,0,5,0,5,1,0,12,0
820631804,0,2,0,0,0,0,0,0,2,0
820631805,0,0,0,7,0,0,0,0,7,0
820631806,2,0,0,0,0,0,3,0,5,0
820631807,3,0,0,8,0,1,2,0,14,0
820631808,0,0,0,7,0,0,0,0,7,0
820631809,2,0,0,1,0,0,7,0,10,0
820631810,2,0,0,4,0,3,12,0,21,0
820631811,0,1,0,7,0,0,0,0,8,0
820631812,1,0,0,3,0,0,0,0,4,0
820631813,0,0,0,0,0,0,0,0,0,0
820631901,13,17,0,0,0,0,0,0,30,0
820631902,2,5,0,0,0,0,0,0,7,0
820631903,5,6,2,1,0,0,0,0,14,0
820631904,3,0,0,2,0,0,0,0,5,0
820631905,1,2,0,0,0,0,0,0,3,0
820631906,1,2,0,6,0,0,0,0,9,0
820631907,0,4,0,2,0,0,0,0,6,0
820631908,5,21,0,0,0,0,0,1,27,0
820631909,7,11,0,0,0,0,0,4,22,0
820631910,11,54,0,0,0,0,0,5,70,0
820631911,8,28,0,0,0,0,0,1,37,0
820631912,1,2,0,2,0,0,0,0,5,0
820631913,23,118,5,0,1,0,0,39,186,0
820632001,1,1,0,1,1,0,0,0,4,0
820632002,0,0,0,0,0,0,0,0,0,0
820632003,0,1,0,0,0,0,0,0,1,0
820632004,0,0,0,0,0,0,0,0,0,0
820632005,1,0,0,0,0,0,0,0,1,0
820632006,4,0,0,2,0,0,0,0,6,0
820632007,2,0,0,0,0,0,0,0,2,0
820632008,1,1,0,0,0,0,0,0,2,0
820632009,4,6,0,0,0,0,0,0,10,0
820632010,7,5,0,0,0,0,0,0,12,0
820632011,5,2,1,1,0,0,7,0,16,0
820632012,4,3,0,0,0,0,0,1,8,0
820632101,2,0,0,8,0,0,0,0,10,0
820632102,4,0,0,11,0,0,7,0,22,0
820632103,0,0,0,5,0,0,0,0,5,0
820632104,2,1,0,0,0,0,0,0,3,0
820632105,4,1,0,4,0,0,0,0,9,0
820632106,0,0,0,1,0,0,0,0,1,0
820632107,1,0,0,11,0,0,0,0,12,0
820632108,3,2,0,0,0,0,0,0,5,0
820632109,2,0,0,7,0,0,0,0,9,0
820632110,1,0,0,1,0,0,0,0,2,0
820632111,5,0,0,0,1,0,0,0,6,0
820632112,0,1,0,3,0,0,0,0,4,0
820632113,2,1,0,0,0,0,2,0,5,0
820632114,1,0,0,4,0,0,0,0,5,0
820632115,2,0,0,7,0,0,0,0,9,0
820632201,0,0,0,4,0,0,0,0,4,0
820632202,0,0,0,1,0,1,0,0,2,0
820632203,0,1,0,6,0,10,15,0,32,0
820632204,2,1,0,11,0,0,0,0,14,0
820632205,0,0,0,1,0,0,0,0,1,0
820632206,0,0,0,0,0,3,4,0,7,0
820632207,3,1,0,3,0,9,0,0,16,0
820632208,3,0,0,4,0,0,0,0,7,0
820632209,0,0,0,3,0,0,13,0,16,0
820632210,0,3,0,8,0,0,0,0,11,0
820632211,0,0,0,0,0,0,0,0,0,0
820632212,0,0,0,8,0,0,4,0,12,0
820632213,0,0,0,4,0,0,0,0,4,0
820632214,0,0,0,3,0,5,3,0,11,0
820632301,3,0,0,0,0,0,0,0,3,0
820632302,1,0,0,1,0,0,0,0,2,0
820632303,2,0,0,1,0,0,0,0,3,0
820632304,8,0,0,0,0,0,0,0,8,0
820632305,0,0,0,0,0,0,0,0,0,0
820632306,4,0,0,1,0,0,0,0,5,0
820632307,0,0,0,0,0,0,0,0,0,0
820632308,1,0,0,0,0,0,0,0,1,0
820632309,5,0,0,6,0,0,0,0,11,0
820632310,3,0,0,4,0,0,0,0,7,0
820632311,0,0,0,0,1,0,0,0,1,0
820632312,1,1,0,1,0,0,0,0,3,0
820632313,0,0,0,0,0,5,0,0,5,0
820632314,1,2,0,0,0,0,0,0,3,0
820632401,0,0,0,1,1,0,0,0,2,0
820632402,0,0,0,1,0,0,0,0,1,0
820632403,1,0,0,2,0,0,0,0,3,0
820632404,1,0,0,1,0,0,0,0,2,0
820632405,0,0,0,4,0,0,0,0,4,0
820632406,0,0,0,0,0,0,0,0,0,0
820632407,0,1,0,2,0,0,0,0,3,0
820632408,0,2,0,0,0,0,1,0,3,0
820632409,0,1,0,0,0,0,0,0,1,0
820632410,0,0,0,0,0,0,0,0,0,0
820632411,0,0,0,1,0,0,0,0,1,0
820632412,1,1,0,0,0,0,0,0,2,0
820632413,0,0,0,0,0,0,0,0,0,0
820632414,0,0,0,1,2,0,0,0,3,0
820632415,0,0,0,2,0,0,0,0,2,0
820632416,1,0,0,2,0,0,0,0,3,0
820632417,0,0,0,0,0,0,0,0,0,0
820632418,0,0,0,4,0,0,0,0,4,0
820632501,14,19,0,0,0,0,0,1,34,0
820632502,2,5,0,0,0,0,0,0,7,0
820632503,1,0,0,1,0,0,0,0,2,0
820632504,0,0,0,3,0,0,0,0,3,0
820632505,0,1,0,0,0,0,6,0,7,0
820632506,2,16,0,1,0,0,0,0,19,0
820632507,1,0,0,0,0,0,0,0,1,0
820632508,0,0,0,1,0,0,0,0,1,0
820632509,2,0,0,0,0,0,0,1,3,0
820632510,0,1,0,0,0,0,0,0,1,0
820632511,3,2,0,0,0,0,0,0,5,0
820632512,1,1,0,1,0,0,0,0,3,0
820632513,2,0,0,0,0,0,2,0,4,0
820632601,12,101,2,0,0,0,0,7,122,0
820632602,27,44,2,0,0,0,0,3,76,0
820632603,5,14,0,1,0,0,0,0,20,0
820632604,8,21,1,3,0,0,0,1,34,0
820632605,3,54,1,1,0,0,0,1,60,0
820632606,6,10,0,0,0,0,0,1,17,0
820632607,1,1,0,1,0,0,0,0,3,0
820632608,7,4,0,0,0,0,0,1,12,0
820632609,9,13,1,0,0,0,0,0,23,0
820632610,0,0,0,0,0,0,0,0,0,0
820632611,0,0,0,3,0,0,0,0,3,0
820632612,0,1,0,6,0,0,0,0,7,0
820632613,13,147,1,0,0,0,1,4,166,0
820632614,6,22,0,0,0,0,0,0,28,0
820632615,11,22,0,1,0,0,0,0,34,0
820632616,8,86,2,0,0,0,0,1,97,0
820632617,3,33,0,1,0,0,1,0,38,0
820632701,3,12,0,1,0,0,0,0,16,0
820632702,2,12,0,0,0,0,0,0,14,0
820632703,4,8,1,0,0,0,0,1,14,0
820632704,1,2,0,0,0,0,0,0,3,0
820632705,0,0,0,0,0,0,0,0,0,0
820632706,3,0,0,0,0,0,0,0,3,0
820632707,1,1,0,0,0,0,0,0,2,0
820632708,1,0,0,0,0,0,0,0,1,0
820632709,14,40,0,0,0,0,0,0,54,0
820632710,11,23,2,0,2,3,2,0,43,0
820632711,6,11,0,0,0,0,0,0,17,0
820632712,43,60,0,0,0,0,0,1,104,0
820632713,13,145,13,0,0,0,0,34,205,0
820632714,17,44,5,0,0,0,0,2,68,0
820632715,2,18,2,0,0,0,1,0,23,0
820632716,18,19,2,0,0,0,0,18,58,1
820632801,0,2,0,1,0,0,0,0,3,0
820632802,2,8,0,2,0,0,0,0,12,0
820632803,11,2,0,2,0,0,0,0,15,0
820632804,0,0,0,0,0,0,0,0,0,0
820632805,31,10,0,0,0,0,0,0,41,0
820632806,3,68,1,2,0,0,0,0,74,0
820632807,15,17,0,0,1,0,0,0,33,0
820632808,7,12,0,0,0,0,0,0,19,0
820632809,7,72,1,0,0,0,0,0,80,0
820632810,28,35,1,0,0,0,0,1,65,0
820632811,32,288,13,0,0,0,0,15,348,0
820632812,2,0,0,0,0,0,0,0,2,0
820632813,0,0,0,0,0,0,0,0,0,0
820632814,15,92,3,0,0,0,0,2,112,0
820632815,5,27,2,0,0,0,0,2,36,0
820632816,2,21,3,0,0,0,0,14,40,0
820632817,22,15,0,0,0,0,0,0,37,0
820632818,7,43,2,0,0,0,1,0,53,0
820632819,6,38,0,0,0,0,0,0,44,0
820632820,0,0,0,0,0,0,0,0,0,0
820632821,4,16,1,0,0,0,0,2,23,0
820632822,1,11,4,0,0,0,0,1,17,0
820632823,7,66,1,0,0,0,0,4,78,0
820632824,0,0,0,0,0,0,0,2,2,0
820632825,5,20,0,0,0,0,0,0,25,0
820632826,18,8,2,0,0,0,0,0,28,0
820632827,3,4,0,0,0,0,0,0,7,0
820632828,6,17,0,0,0,0,0,1,24,0
820632829,7,75,0,0,0,0,0,1,83,0
820632901,36,61,14,0,0,0,0,13,124,0
820632902,9,72,6,0,0,0,0,3,90,0
820632903,3,1,0,1,0,0,0,0,5,0
820632904,16,15,2,0,0,0,0,0,33,0
820632905,8,71,0,0,0,0,0,0,79,0
820632906,8,58,1,0,0,0,0,2,69,0
820632907,1,20,0,0,0,0,0,0,21,0
820632908,3,28,0,0,0,0,0,0,31,0
820632909,12,18,0,0,0,0,2,0,32,0
820632910,7,6,0,0,0,0,0,0,13,0
820632911,4,3,0,0,0,0,0,0,7,0
820632912,1,2,0,0,0,0,0,0,3,0
820632913,4,3,0,0,0,0,0,0,7,0
820632914,0,0,2,2,0,0,0,0,4,0
820632915,6,4,0,1,0,0,0,0,11,0
820633001,4,1,0,1,0,0,0,0,6,0
820633002,1,0,0,2,0,0,0,0,3,0
820633003,0,1,0,0,0,0,0,0,1,0
820633004,0,2,0,0,0,0,0,0,2,0
820633005,0,0,0,0,0,0,0,0,0,0
820633006,0,1,0,0,0,0,0,0,1,0
820633007,2,5,0,0,1,0,0,0,8,0
820633008,7,1,0,0,0,0,0,0,8,0
820633009,5,2,0,0,0,0,0,1,8,0
820633010,1,8,0,1,0,0,0,0,10,0
820633011,1,0,0,1,0,0,0,0,2,0
820633012,0,6,0,0,0,0,0,0,6,0
820633013,7,17,2,6,0,0,0,7,39,0
820633101,23,40,1,0,0,0,0,0,65,1
820633102,3,3,3,0,0,0,0,0,9,0
820633103,10,3,0,0,0,0,0,0,13,0
820633104,47,39,8,0,1,0,0,0,95,0
820633105,1,16,0,0,0,0,0,1,18,0
820633106,14,38,2,1,0,0,0,0,55,0
820633107,13,39,3,0,0,0,0,5,60,0
820633108,9,24,0,0,0,0,0,0,33,0
820633109,63,14,12,0,0,0,0,2,91,0
820633110,21,52,1,0,0,0,1,5,80,0
820633111,18,45,0,1,0,0,0,0,64,0
820633112,11,29,6,0,0,0,0,0,46,0
820633113,2,33,1,0,0,3,0,1,40,0
820633114,8,26,1,2,0,0,0,0,37,0
820633115,20,88,4,0,0,0,0,1,113,0
820633201,18,51,0,0,0,0,0,0,69,0
820633202,22,48,0,1,0,0,0,1,72,0
820633203,23,39,1,2,0,0,0,0,65,0
820633204,15,12,1,0,0,0,0,1,29,0
820633205,7,44,0,0,0,0,0,2,53,0
820633206,9,17,1,0,0,0,0,0,27,0
820633207,8,10,0,0,0,0,0,2,20,0
820633208,10,15,0,5,1,0,0,0,31,0
820633209,3,9,3,1,0,0,0,0,16,0
820633210,8,0,0,0,0,0,0,0,8,0
820633211,10,47,1,0,0,0,0,2,60,0
820633212,17,58,0,0,0,0,0,7,82,0
820633213,2,1,0,11,0,0,0,0,14,0
820633214,1,3,0,2,0,0,0,0,6,0
820633215,0,0,0,0,0,0,0,0,0,0
820633216,8,16,0,0,0,0,0,0,24,0
820633301,8,54,3,0,0,0,0,4,69,0
820633302,1,59,1,0,0,0,0,4,65,0
820633303,14,45,0,0,0,0,0,4,63,0
820633304,8,28,1,0,0,0,0,3,40,0
820633305,12,23,1,1,0,0,0,1,38,0
820633306,1,3,0,2,0,0,0,0,6,0
820633307,2,1,0,1,0,0,0,0,4,0
820633308,1,2,0,0,0,0,0,0,3,0
820633309,3,28,5,1,0,0,0,2,39,0
820633310,20,26,1,0,0,0,0,0,47,0
820633401,30,111,6,0,0,0,0,7,154,0
820633402,10,47,1,1,0,1,0,1,61,0
820633403,17,53,4,0,0,0,0,1,75,0
820633404,3,35,0,0,0,0,0,8,46,0
820633405,177,108,1,0,0,0,0,4,290,0
820633406,36,11,0,0,0,0,0,1,48,0
820633407,6,18,0,1,1,0,0,1,27,0
820633408,8,34,0,2,0,0,0,0,44,0
820633409,8,83,5,0,0,0,0,3,99,0
820633410,28,37,2,1,0,0,0,3,71,0
820633411,14,19,0,0,0,0,0,0,33,0
820633412,58,57,2,1,0,0,0,1,119,0
820633413,117,116,0,0,0,0,0,0,233,0
820633501,7,21,0,0,0,0,0,0,28,0
820633502,7,9,0,1,0,0,0,0,17,0
820633503,3,20,0,0,0,0,0,0,23,0
820633504,5,5,0,0,0,0,0,0,10,0
820633505,0,0,0,4,0,0,0,0,4,0
820633506,4,2,0,0,0,0,0,0,6,0
820633507,3,2,0,7,0,0,0,0,12,0
820633508,0,1,0,1,0,0,0,0,2,0
820633509,0,1,0,2,0,0,0,0,3,0
820700101,0,36,0,0,0,0,0,0,36,0
820700102,7,18,0,0,0,0,0,0,25,0
820700103,4,5,0,0,0,0,0,0,9,0
820700104,3,70,0,0,0,0,0,1,74,0
820700105,1,15,2,0,0,0,1,0,19,0
820700106,0,2,0,0,0,0,0,0,2,0
820700107,0,11,0,0,0,0,0,0,11,0
820700108,0,39,0,0,0,0,0,7,46,0
820700109,0,10,0,0,0,0,0,1,11,0
820700110,2,25,0,0,0,0,0,0,27,0
820700111,9,18,0,0,0,0,0,0,27,0
820700112,7,15,0,0,0,0,0,1,23,0
820700113,0,3,0,0,0,0,0,0,3,0
820700114,0,6,0,0,0,0,0,0,6,0
820700115,6,9,0,0,0,0,0,0,15,0
820700116,3,9,0,0,0,0,0,0,12,0
820700117,0,10,0,0,0,0,1,1,12,0
820700201,4,5,0,0,0,3,0,0,12,0
820700202,12,14,0,0,0,0,0,0,26,0
820700203,0,8,0,0,0,0,0,0,8,0
820700204,8,5,0,0,0,0,1,0,14,0
820700205,16,22,1,0,0,0,0,3,42,0
820700206,1,17,1,0,0,0,0,0,19,0
820700207,4,15,0,0,0,0,0,0,19,0
820700208,6,17,0,0,0,0,0,0,23,0
820700209,1,12,1,0,0,0,1,1,16,0
820700210,4,21,1,0,0,0,0,0,26,0
820700211,1,4,0,0,0,0,0,0,5,0
820700212,10,24,0,0,0,0,0,0,34,0
820700213,5,5,0,0,0,0,0,0,10,0
820700214,7,27,0,0,0,0,0,0,34,0
820700215,0,2,0,0,0,0,0,0,2,0
820700216,2,22,0,0,0,0,0,0,24,0
820700217,5,7,0,0,0,0,0,0,12,0
820700218,9,31,1,0,0,0,0,0,41,0
820700219,13,3,0,0,1,0,0,0,17,0
820700220,10,24,0,0,3,0,0,1,38,0
820700221,0,2,0,0,0,0,0,0,2,0
820700222,7,13,0,0,0,0,0,0,20,0
820700301,9,52,7,0,1,0,0,6,76,1
820700302,10,24,0,0,0,0,0,0,34,0
820700303,11,24,1,0,1,0,0,2,39,0
820700304,4,24,0,0,0,0,0,0,28,0
820700305,4,8,1,0,0,0,0,0,13,0
820700306,0,1,0,2,0,0,0,0,3,0
820700307,6,2,0,0,0,0,0,0,8,0
820700308,5,0,0,1,0,0,0,0,6,0
820700309,5,0,0,6,0,0,0,0,11,0
820700310,14,7,0,0,0,0,0,1,22,0
820700311,13,16,0,0,0,0,0,0,29,0
820700312,5,3,0,0,0,0,0,0,8,0
820700313,7,2,0,0,1,0,0,0,10,0
820700314,9,10,1,0,0,0,0,1,21,0
820700315,21,46,0,0,0,0,0,0,67,0
820700316,4,5,0,0,0,0,0,0,9,0
820700317,4,2,0,3,0,0,0,0,9,0
820700318,31,22,0,0,0,0,0,0,53,0
820700319,2,20,0,0,0,0,0,1,23,0
820700320,8,15,1,0,0,0,0,0,24,0
820700401,21,138,16,0,0,0,0,24,199,0
820700402,10,12,0,3,0,0,0,1,26,0
820700403,13,1,0,2,0,0,1,0,17,0
820700404,9,0,0,0,0,0,0,0,9,0
820700405,8,1,0,0,0,0,1,0,10,0
820700406,8,10,0,0,0,0,2,0,20,0
820700407,3,1,0,2,0,0,0,0,6,0
820700408,1,0,0,2,0,0,0,0,3,0
820700409,4,1,0,0,0,0,0,0,5,0
820700410,17,3,0,6,1,0,4,0,31,0
820700411,2,1,0,3,0,0,0,0,6,0
820700412,3,0,0,2,0,0,0,0,5,0
820700413,2,5,0,14,0,0,0,0,21,0
820700414,7,8,0,5,0,0,0,2,22,0
820700415,10,18,0,0,0,0,0,3,31,0
820700416,0,3,0,0,0,0,0,0,3,0
820700417,6,29,1,0,0,0,0,1,37,0
820700418,3,5,0,0,0,0,0,0,8,0
820700419,7,0,0,3,0,0,2,0,12,0
820700420,2,1,0,0,0,0,0,0,3,0
820700501,4,13,0,0,12,0,0,2,31,0
820700502,2,4,0,0,0,0,0,0,6,0
820700503,0,5,0,0,0,0,0,0,5,0
820700504,2,4,0,0,0,0,0,0,6,0
820700505,19,18,0,0,0,0,0,1,38,0
820700506,1,1,0,0,0,0,0,0,2,0
820700507,1,8,0,0,0,0,0,0,9,0
820700508,0,3,0,0,0,0,0,0,3,0
820700509,1,1,0,0,0,0,0,0,2,0
820700510,3,0,0,0,0,0,0,0,3,0
820700511,4,3,0,0,0,0,0,0,7,0
820700512,10,22,0,0,0,0,0,0,32,0
820700513,4,6,0,0,0,0,0,0,10,0
820700514,0,9,0,0,0,0,0,0,9,0
820700515,1,6,0,0,0,0,0,0,7,0
820700516,13,6,0,0,0,0,0,0,19,0
820700517,2,5,0,0,0,1,0,0,8,0
820700518,15,13,0,0,0,0,0,0,28,0
820700519,4,18,2,0,0,0,0,0,24,0
820700520,4,7,0,0,0,0,0,0,11,0
820700521,3,4,0,0,0,0,0,0,7,0
820700522,3,0,0,0,1,0,0,0,4,0
820700523,6,0,0,0,1,0,0,0,7,0
820700524,4,4,1,0,1,0,1,0,11,0
820700525,5,6,0,0,0,0,0,0,11,0
820700601,3,19,0,0,0,0,0,0,22,0
820700602,2,6,0,0,0,0,0,0,8,0
820700603,8,82,1,0,0,0,0,3,94,0
820700604,2,7,0,0,0,0,0,0,9,0
820700605,2,14,1,0,0,0,0,2,19,0
820700606,12,7,0,0,0,0,0,1,20,0
820700607,8,8,0,0,1,0,0,0,17,0
820700608,15,22,0,0,0,0,2,0,39,0
820700609,3,10,0,0,0,0,0,0,13,0
820700610,2,4,0,0,0,0,0,0,6,0
820700611,3,29,0,0,0,0,0,2,34,0
820700612,17,76,0,0,0,0,0,1,94,0
820700613,8,26,0,0,0,0,0,0,34,0
820700701,4,3,0,0,0,0,0,0,7,0
820700702,5,11,2,0,0,0,0,0,18,0
820700703,1,2,0,0,0,0,0,0,3,0
820700704,2,2,0,0,0,0,0,0,4,0
820700705,7,23,0,0,0,0,0,1,31,0
820700706,1,4,0,0,0,0,0,0,5,0
820700707,4,11,0,0,0,0,0,0,15,0
820700708,4,23,0,0,0,0,0,0,27,0
820700709,9,18,1,0,0,0,0,0,28,0
820700710,1,18,2,0,0,0,0,2,23,0
820700711,4,8,0,0,0,0,0,0,12,0
820700712,10,17,0,0,0,0,1,9,37,0
820700713,2,5,0,0,0,0,4,0,11,0
820700714,7,5,0,0,0,0,0,0,12,0
