radio_cens,Casa Tipo A,Casa Tipo B,Casilla,Departamento,Local no construido para habitación,Pieza en hotel familiar o pensión,Pieza en inquilinato,Rancho,Total,Vivienda móvil
820630504,0,45,2,0,0,0,1,0,48,0
820630505,0,78,1,0,0,0,0,3,82,0
820630506,0,221,2,0,0,0,1,28,252,0
820630507,0,100,0,0,0,0,0,14,114,0
820630508,0,104,0,0,0,0,0,16,120,0
820630509,9,267,4,0,0,0,0,28,308,0
820630510,0,127,0,0,0,0,0,3,130,0
820630511,1,19,0,0,0,0,0,0,20,0
820630512,12,25,1,1,0,0,0,10,49,0
820630513,8,102,1,0,0,0,2,3,116,0
820630601,0,41,3,0,0,0,0,1,45,0
820630602,0,20,0,0,0,0,0,0,20,0
820630603,0,11,0,0,0,0,0,0,11,0
820630604,0,19,2,2,0,0,0,2,25,0
820630605,0,11,1,0,0,0,0,0,12,0
820630606,0,20,1,0,0,0,0,0,21,0
820630607,0,2,0,0,0,0,0,0,2,0
820630608,0,1,0,0,0,0,0,0,1,0
820630609,0,5,0,0,0,0,0,3,8,0
820630610,0,2,1,0,0,0,0,1,4,0
820630611,0,17,1,1,0,0,0,0,19,0
820630612,2,8,0,0,0,0,0,0,10,0
820630613,0,4,0,0,0,0,0,0,4,0
820630614,0,0,0,0,0,0,0,1,1,0
820630615,0,3,0,0,0,0,0,0,3,0
820630616,0,3,0,0,0,0,0,0,3,0
820630617,0,2,1,1,0,0,0,0,4,0
820630618,0,6,0,0,0,0,0,0,6,0
820630701,0,49,8,0,0,0,0,37,94,0
820630702,0,0,0,0,0,0,0,0,0,0
820630703,0,0,0,0,0,0,0,0,0,0
820630704,0,9,1,3,2,0,0,0,15,0
820630705,0,0,0,0,0,0,0,0,0,0
820630706,0,2,0,0,0,0,0,1,3,0
820630707,0,0,0,0,0,0,0,0,0,0
820630708,0,2,0,0,0,0,0,0,2,0
820630709,0,4,0,0,0,0,0,0,4,0
820630710,0,3,0,0,0,0,0,0,3,0
820630711,0,0,0,0,0,0,0,0,0,0
820630712,0,0,0,0,0,0,0,0,0,0
820630713,0,0,0,0,0,0,0,0,0,0
820630714,0,0,0,0,0,0,0,0,0,0
820630801,1,1,1,0,0,0,0,0,3,0
820630802,0,4,0,1,0,0,0,0,5,0
820630803,0,1,0,0,0,0,0,0,1,0
820630804,0,2,0,0,0,0,0,0,2,0
820630805,0,8,0,2,0,0,0,0,10,0
820630806,0,1,0,0,0,0,0,0,1,0
820630807,0,1,0,0,0,0,0,0,1,0
820630808,0,1,0,0,0,0,0,0,1,0
820630809,0,0,0,0,0,0,0,0,0,0
820630810,0,1,0,0,0,0,0,0,1,0
820630811,0,1,0,1,0,0,0,0,2,0
820630812,0,2,0,0,0,0,0,0,2,0
820630813,0,6,0,0,0,3,0,0,9,0
820630814,0,1,0,1,0,0,0,0,2,0
820630901,0,4,0,0,0,0,0,0,4,0
820630902,0,4,0,0,0,0,0,0,4,0
820630903,0,5,0,0,0,0,0,0,5,0
820630904,0,0,0,1,0,0,0,0,1,0
820630905,0,2,0,1,0,0,0,0,3,0
820630906,0,7,0,0,0,0,0,0,7,0
820630907,0,2,0,0,0,0,0,0,2,0
820630908,0,2,0,0,0,0,0,0,2,0
820630909,0,2,0,1,0,0,0,0,3,0
820630910,0,3,0,0,0,0,0,0,3,0
820631001,0,11,1,0,0,0,0,1,13,0
820631002,0,14,0,0,2,0,0,0,16,0
820631003,0,6,0,5,0,0,0,0,11,0
820631004,0,10,0,0,0,0,0,1,11,0
820631005,0,10,0,2,0,0,0,0,12,0
820631006,0,7,0,0,0,0,0,0,7,0
820631007,0,51,1,0,1,0,0,0,53,0
820631008,1,32,6,0,0,0,0,0,39,0
820631009,0,17,0,0,0,0,0,0,17,0
820631010,0,0,0,1,0,0,0,0,1,0
820631011,0,2,0,1,0,0,0,0,3,0
820631012,0,11,0,0,0,0,0,0,11,0
820631013,0,55,5,2,0,0,0,6,68,0
820631101,0,133,2,1,0,0,1,6,143,0
820631102,0,68,1,1,0,0,0,2,72,0
820631103,0,40,4,0,0,0,0,1,45,0
820631104,0,11,0,0,0,0,0,1,12,0
820631105,0,24,0,22,0,0,0,0,46,0
820631106,0,85,4,0,0,0,1,1,91,0
820631107,5,416,12,0,0,0,0,31,464,0
820631108,0,65,1,0,0,0,0,5,71,0
820631109,0,46,0,0,0,0,0,1,47,0
820631110,1,116,7,1,0,0,0,23,148,0
820631111,0,47,1,0,0,0,2,3,53,0
820631112,2,79,0,2,0,0,0,0,83,0
820631113,6,123,3,0,0,0,0,11,143,0
820631114,0,46,10,0,0,0,0,3,59,0
820631115,2,63,3,0,0,0,0,3,71,0
820631116,0,16,0,11,0,0,0,1,28,0
820631117,0,22,1,0,0,0,0,1,24,0
820631118,2,119,0,0,0,0,0,25,146,0
820631119,1,76,3,0,0,0,0,2,82,0
820631201,0,16,1,1,1,0,0,1,20,0
820631202,0,4,1,0,0,0,0,0,5,0
820631203,0,9,0,0,0,0,0,1,10,0
820631204,0,58,2,0,0,0,0,1,61,0
820631205,0,20,0,0,0,0,0,0,20,0
820631206,0,32,0,0,0,0,0,7,39,0
820631207,0,4,1,0,0,0,0,3,8,0
820631208,0,15,1,0,0,0,0,0,16,0
820631209,0,4,1,0,0,0,0,0,5,0
820631210,0,64,15,5,0,0,0,12,96,0
820631211,0,2,0,2,0,0,0,0,4,0
820631212,0,5,1,0,0,0,0,0,6,0
820631213,1,10,0,0,0,0,0,0,11,0
820631214,0,29,0,0,0,1,4,0,34,0
820631215,0,34,0,0,0,0,0,1,35,0
820631301,0,7,0,0,0,0,0,0,7,0
820631302,0,6,0,0,0,0,0,0,6,0
820631303,0,0,0,0,0,0,0,0,0,0
820631304,0,2,0,1,0,0,0,0,3,0
820631305,0,4,1,0,0,0,0,0,5,0
820631306,0,6,1,2,0,0,0,1,10,0
820631307,1,5,1,0,0,1,0,0,8,0
820631308,0,8,2,0,0,0,0,0,10,0
820631309,0,45,24,0,0,0,0,4,73,0
820631310,0,6,0,0,0,0,0,0,6,0
820631311,0,0,0,0,0,0,0,0,0,0
820631312,0,4,0,0,0,0,0,0,4,0
820631313,0,1,0,0,0,0,0,3,4,0
820631314,0,3,0,0,0,0,0,0,3,0
820631315,0,0,0,0,0,0,0,0,0,0
820631316,0,6,0,2,0,0,1,0,9,0
820631317,0,1,0,0,0,0,0,0,1,0
820631318,0,4,0,0,0,0,0,0,4,0
820631319,0,4,0,0,0,0,0,0,4,0
820631320,1,6,0,0,0,0,0,0,7,0
820631401,0,2,0,0,0,0,0,0,2,0
820631402,0,1,0,0,0,0,0,0,1,0
820631403,0,3,0,0,0,0,0,0,3,0
820631404,0,3,0,1,0,0,0,0,4,0
820631405,0,3,0,0,0,0,0,0,3,0
820631406,0,2,0,0,0,0,0,0,2,0
820631407,0,0,0,1,0,0,0,0,1,0
820631408,0,0,0,0,0,0,4,0,4,0
820631409,0,0,0,0,0,0,0,0,0,0
820631410,0,14,0,3,0,0,0,0,17,0
820631411,0,1,0,0,0,0,0,0,1,0
820631501,0,4,0,0,0,0,0,0,4,0
820631502,0,0,0,0,0,0,0,0,0,0
820631503,0,4,0,0,0,0,0,0,4,0
820631504,0,0,0,0,0,0,0,0,0,0
820631505,0,0,0,0,0,0,0,0,0,0
820631506,0,0,0,0,0,0,0,0,0,0
820631507,1,1,0,0,0,0,0,0,2,0
820631508,0,2,0,0,0,0,0,0,2,0
820631509,0,0,0,0,0,0,0,0,0,0
820631510,0,7,0,0,0,0,0,2,9,0
820631511,0,5,0,1,0,0,0,0,6,0
820631512,0,2,1,0,0,0,0,0,3,0
820631513,0,0,0,0,0,0,0,0,0,0
820631601,0,3,0,0,0,0,0,0,3,0
820631602,0,1,0,0,0,0,0,0,1,0
820631603,0,0,0,0,0,0,0,0,0,0
820631604,0,2,0,2,0,0,0,0,4,0
820631605,0,0,0,0,0,0,0,0,0,0
820631606,0,1,0,0,0,0,0,0,1,0
820631607,0,1,0,0,0,0,0,0,1,0
820631608,0,7,6,0,0,0,0,0,13,0
820631609,0,2,0,1,0,0,0,0,3,0
820631610,0,11,1,0,0,0,0,0,12,0
820631611,0,3,0,0,0,0,0,0,3,0
820631612,0,0,0,0,0,0,0,0,0,0
820631701,0,1,0,0,0,0,0,0,1,0
820631702,0,10,1,2,0,0,0,0,13,0
820631703,0,17,0,0,0,0,0,10,27,0
820631704,0,0,0,0,0,0,0,0,0,0
820631705,0,7,0,0,0,0,0,0,7,0
820631706,0,1,0,0,0,0,0,0,1,0
820631707,0,1,0,0,0,0,0,0,1,0
820631708,0,0,0,0,0,0,0,0,0,0
820631709,0,1,0,0,0,0,0,0,1,0
820631710,0,0,0,0,0,0,0,0,0,0
820631711,1,1,0,0,0,0,0,0,2,0
820631712,0,0,0,3,0,0,0,0,3,0
820631713,0,1,0,0,0,0,0,0,1,0
820631714,0,0,0,1,0,0,0,0,1,0
820631801,0,1,0,2,0,0,0,0,3,0
820631802,0,2,0,0,0,0,0,0,2,0
820631803,0,1,0,1,0,0,1,0,3,0
820631804,0,2,0,0,0,0,0,0,2,0
820631805,0,0,0,0,0,0,0,0,0,0
820631806,0,0,0,0,0,0,1,0,1,0
820631807,0,0,0,0,0,5,0,0,5,0
820631808,0,0,0,0,0,0,0,0,0,0
820631809,0,0,0,0,0,0,0,0,0,0
820631810,0,0,0,0,0,3,11,0,14,0
820631811,0,1,0,0,0,0,0,0,1,0
820631812,0,0,0,0,0,0,0,0,0,0
820631813,0,0,0,0,0,0,0,0,0,0
820631901,0,17,0,0,0,0,0,0,17,0
820631902,0,5,0,0,0,0,0,0,5,0
820631903,0,6,2,1,0,0,0,0,9,0
820631904,0,0,0,0,0,0,0,0,0,0
820631905,0,2,0,0,0,0,0,0,2,0
820631906,0,2,0,2,0,0,0,0,4,0
820631907,0,4,0,1,0,0,0,0,5,0
820631908,0,21,0,0,0,0,0,2,23,0
820631909,0,10,0,0,0,0,0,8,18,0
820631910,1,54,0,0,0,0,0,4,59,0
820631911,0,27,0,0,0,0,0,1,28,0
820631912,0,2,0,0,0,0,0,0,2,0
820631913,1,131,12,0,1,0,0,61,206,0
820632001,1,1,0,1,0,0,0,0,3,0
820632002,0,0,0,0,0,0,0,0,0,0
820632003,0,1,0,0,0,0,0,0,1,0
820632004,0,0,0,0,0,0,0,0,0,0
820632005,0,0,0,0,0,0,0,0,0,0
820632006,0,0,0,0,0,0,0,0,0,0
820632007,0,0,0,0,0,0,0,0,0,0
820632008,0,1,0,0,0,0,0,0,1,0
820632009,0,6,0,0,0,0,0,0,6,0
820632010,0,1,0,0,0,0,0,0,1,0
820632011,2,2,1,0,0,0,0,0,5,0
820632012,0,3,0,0,0,0,0,1,4,0
820632101,0,0,0,0,0,0,0,0,0,0
820632102,0,0,0,3,0,0,0,0,3,0
820632103,0,0,0,0,0,0,0,0,0,0
820632104,0,1,0,0,0,0,0,0,1,0
820632105,1,1,0,0,0,0,0,0,2,0
820632106,0,0,0,0,0,0,0,0,0,0
820632107,0,0,0,9,0,0,0,0,9,0
820632108,0,2,0,0,0,0,0,0,2,0
820632109,0,0,0,1,0,0,0,0,1,0
820632110,0,0,0,1,0,0,0,0,1,0
820632111,0,0,0,0,1,0,0,0,1,0
820632112,0,1,0,0,0,0,0,0,1,0
820632113,0,1,0,0,0,0,0,0,1,0
820632114,0,0,0,0,0,0,0,0,0,0
820632115,0,0,0,2,0,0,0,0,2,0
820632201,0,0,0,4,0,0,0,0,4,0
820632202,0,0,0,0,0,0,0,0,0,0
820632203,0,1,0,4,0,0,15,0,20,0
820632204,0,1,0,2,0,0,0,0,3,0
820632205,0,0,0,1,0,0,0,0,1,0
820632206,0,0,0,0,0,3,0,0,3,0
820632207,0,1,0,0,0,0,0,0,1,0
820632208,0,0,0,0,0,0,0,0,0,0
820632209,0,0,0,0,0,0,0,0,0,0
820632210,0,0,0,0,0,0,0,0,0,0
820632211,0,0,0,0,0,0,0,0,0,0
820632212,0,0,0,0,0,0,0,0,0,0
820632213,0,0,0,2,0,0,0,0,2,0
820632214,0,0,0,1,0,0,0,0,1,0
820632301,0,0,0,0,0,0,0,0,0,0
820632302,0,0,0,0,0,0,0,0,0,0
820632303,0,0,0,1,0,0,0,0,1,0
820632304,0,0,0,0,0,0,0,0,0,0
820632305,0,0,0,0,0,0,0,0,0,0
820632306,0,0,0,0,0,0,0,0,0,0
820632307,0,0,0,0,0,0,0,0,0,0
820632308,0,0,0,0,0,0,0,0,0,0
820632309,0,0,0,0,0,0,0,0,0,0
820632310,0,0,0,0,0,0,0,0,0,0
820632311,0,0,0,0,0,0,0,0,0,0
820632312,0,1,1,0,0,0,0,0,2,0
820632313,0,0,0,0,0,4,0,0,4,0
820632314,0,2,0,0,1,0,0,0,3,0
820632401,0,0,0,1,0,0,0,0,1,0
820632402,0,0,0,1,0,0,0,0,1,0
820632403,1,0,0,0,0,0,0,0,1,0
820632404,1,0,0,1,0,0,0,0,2,0
820632405,0,0,0,1,0,0,0,0,1,0
820632406,0,0,0,0,0,0,0,0,0,0
820632407,0,1,0,0,0,0,0,0,1,0
820632408,0,2,0,0,0,0,0,0,2,0
820632409,0,1,0,0,0,0,0,0,1,0
820632410,0,0,0,0,0,0,0,0,0,0
820632411,0,0,0,0,0,0,0,0,0,0
820632412,0,1,0,0,0,0,0,0,1,0
820632413,0,0,1,0,0,0,0,0,1,0
820632414,0,0,0,1,0,0,0,0,1,0
820632415,0,0,0,0,0,0,0,0,0,0
820632416,0,0,0,0,0,0,0,0,0,0
820632417,0,0,0,0,0,0,0,0,0,0
820632418,0,0,0,0,0,0,0,0,0,0
820632501,0,17,0,0,0,0,0,1,18,0
820632502,0,5,0,0,0,0,0,0,5,0
820632503,0,0,0,0,0,0,0,0,0,0
820632504,0,0,0,0,0,0,0,0,0,0
820632505,0,1,0,0,0,0,0,0,1,0
820632506,0,16,0,1,0,0,0,0,17,0
820632507,0,0,0,0,0,0,0,0,0,0
820632508,0,0,0,0,0,0,0,0,0,0
820632509,0,0,0,0,0,0,0,1,1,0
820632510,0,1,0,0,0,0,0,0,1,0
820632511,0,2,0,0,0,0,0,0,2,0
820632512,0,1,0,0,0,0,0,0,1,0
820632513,0,0,0,0,0,0,0,0,0,0
820632601,1,103,1,0,0,0,0,10,115,0
820632602,0,51,2,0,0,0,0,1,54,0
820632603,0,12,0,0,0,0,0,0,12,0
820632604,0,19,1,3,0,0,0,1,24,0
820632605,0,51,0,1,0,0,0,0,52,0
820632606,0,9,0,1,0,0,0,1,11,0
820632607,0,1,0,0,0,0,0,0,1,0
820632608,1,3,0,0,0,0,0,1,5,0
820632609,0,14,1,0,0,0,0,0,15,0
820632610,0,0,0,0,0,0,0,0,0,0
820632611,0,0,0,3,0,0,0,0,3,0
820632612,0,1,0,2,0,0,0,0,3,0
820632613,0,158,2,0,0,0,1,7,168,0
820632614,0,22,0,0,0,0,0,0,22,0
820632615,0,26,0,1,0,0,0,0,27,0
820632616,2,85,2,0,0,0,0,3,92,0
820632617,0,26,0,1,0,0,1,0,28,0
820632701,0,12,0,1,0,0,0,0,13,0
820632702,0,12,0,0,0,0,0,0,12,0
820632703,0,7,1,0,0,0,0,1,9,0
820632704,0,2,0,0,0,0,0,0,2,0
820632705,0,0,0,0,0,0,0,0,0,0
820632706,1,0,0,0,0,0,0,0,1,0
820632707,0,1,0,0,0,0,0,0,1,0
820632708,0,0,0,0,0,0,1,0,1,0
820632709,0,39,0,0,0,0,1,1,41,0
820632710,4,24,2,0,2,2,1,0,35,0
820632711,1,11,0,0,0,0,0,0,12,0
820632712,38,61,0,0,0,0,0,1,100,0
820632713,2,167,13,0,0,0,0,52,234,0
820632714,13,45,5,0,0,0,0,3,66,0
820632715,0,17,2,0,0,0,1,0,20,0
820632716,13,18,2,0,0,0,1,22,57,1
820632801,0,4,1,1,0,0,0,0,6,0
820632802,0,8,0,2,0,0,0,0,10,0
820632803,4,2,0,0,0,0,0,1,7,0
820632804,0,0,0,0,0,0,0,0,0,0
820632805,25,10,0,0,0,0,0,0,35,0
820632806,1,71,2,0,0,0,0,0,74,0
820632807,0,17,0,0,1,0,0,0,18,0
820632808,0,13,0,0,0,0,0,0,13,0
820632809,2,73,1,0,0,0,0,0,76,0
820632810,20,38,1,0,0,0,0,1,60,0
820632811,15,293,15,0,0,0,0,22,345,0
820632812,0,0,0,0,0,0,0,0,0,0
820632813,0,0,0,0,0,0,0,0,0,0
820632814,13,97,3,0,0,0,0,2,115,0
820632815,4,29,2,0,0,0,0,2,37,0
820632816,2,20,4,0,0,0,0,15,41,0
820632817,20,15,0,0,0,0,0,0,35,0
820632818,4,41,1,0,0,0,2,0,48,0
820632819,2,38,0,0,0,0,0,1,41,0
820632820,0,0,0,0,0,0,0,0,0,0
820632821,2,16,1,0,0,0,0,2,21,0
820632822,0,11,4,0,0,0,0,1,16,0
820632823,3,66,1,0,0,0,0,3,73,0
820632824,0,0,0,0,0,0,0,2,2,0
820632825,5,21,0,0,0,0,0,0,26,0
820632826,18,9,2,0,0,0,0,0,29,0
820632827,1,4,0,0,0,0,0,0,5,0
820632828,1,18,0,0,0,0,0,2,21,0
820632829,4,78,1,0,0,0,0,1,84,0
820632901,36,65,14,0,0,0,0,15,130,0
820632902,3,76,7,0,0,0,0,4,90,0
820632903,0,1,0,1,0,0,0,0,2,0
820632904,1,14,1,0,0,0,0,0,16,0
820632905,1,70,0,0,0,0,0,0,71,0
820632906,0,60,1,0,0,0,0,2,63,0
820632907,0,22,0,0,0,0,0,0,22,0
820632908,1,30,1,0,0,0,0,0,32,0
820632909,2,17,0,0,0,0,0,0,19,0
820632910,0,6,0,0,0,0,0,0,6,0
820632911,0,4,0,0,0,0,0,0,4,0
820632912,0,2,0,0,0,0,0,0,2,0
820632913,0,3,0,0,0,0,0,0,3,0
820632914,0,0,0,0,0,0,0,0,0,0
820632915,0,9,0,1,0,0,0,0,10,0
820633001,0,1,0,0,0,0,0,0,1,0
820633002,0,0,0,0,0,0,0,0,0,0
820633003,0,1,0,0,0,0,0,0,1,0
820633004,0,2,0,0,0,0,0,0,2,0
820633005,0,0,0,0,0,0,0,0,0,0
820633006,0,1,0,0,0,0,0,0,1,0
820633007,0,4,0,0,1,0,0,0,5,0
820633008,3,2,0,0,0,0,0,0,5,0
820633009,3,2,0,0,0,0,0,1,6,0
820633010,1,8,0,1,0,0,0,0,10,0
820633011,1,0,0,1,0,0,0,0,2,0
820633012,0,4,0,0,0,0,0,0,4,0
820633013,5,17,2,6,0,0,0,9,39,0
820633101,19,40,2,0,0,0,0,0,62,1
820633102,0,3,3,0,0,0,0,0,6,0
820633103,0,4,0,0,0,0,2,0,6,0
820633104,41,41,8,0,1,0,0,1,92,0
820633105,1,17,1,0,0,0,0,2,21,0
820633106,6,40,2,1,0,0,0,0,49,0
820633107,2,40,1,0,0,0,0,4,47,0
820633108,1,29,0,0,0,0,0,0,30,0
820633109,56,13,12,0,0,0,0,2,83,0
820633110,10,55,2,0,0,0,0,5,72,0
820633111,0,43,2,1,0,0,0,2,48,0
820633112,1,27,8,0,0,0,0,0,36,0
820633113,1,33,1,0,0,3,0,1,39,0
820633114,2,27,1,1,0,0,0,0,31,0
820633115,8,88,2,0,0,0,0,2,100,0
820633201,5,52,0,0,1,0,0,0,58,0
820633202,16,48,0,1,0,0,0,1,66,0
820633203,10,40,2,3,0,0,0,0,55,0
820633204,1,12,1,0,0,0,0,1,15,0
820633205,0,43,0,0,0,0,0,3,46,0
820633206,4,17,1,0,0,0,0,0,22,0
820633207,1,10,0,0,0,0,0,2,13,0
820633208,2,15,0,2,0,0,0,0,19,0
820633209,3,9,3,1,0,0,0,0,16,0
820633210,0,0,0,0,0,0,0,0,0,0
820633211,1,46,2,0,0,0,0,2,51,0
820633212,7,52,0,0,0,0,0,7,66,0
820633213,1,1,0,1,0,0,0,0,3,0
820633214,0,3,0,1,0,0,0,0,4,0
820633215,0,0,0,0,0,0,0,0,0,0
820633216,0,15,0,0,0,0,0,0,15,0
820633301,0,55,4,0,0,0,0,5,64,0
820633302,0,58,2,0,0,0,0,4,64,0
820633303,0,43,1,0,0,0,0,6,50,0
820633304,0,22,1,0,0,0,0,4,27,0
820633305,0,15,1,0,0,0,0,1,17,0
820633306,0,3,0,0,0,0,0,0,3,0
820633307,1,1,0,1,0,0,0,0,3,0
820633308,0,2,0,0,0,0,0,0,2,0
820633309,0,24,5,1,0,0,0,3,33,0
820633310,1,27,1,0,0,0,0,0,29,0
820633401,22,116,5,0,0,0,0,11,154,0
820633402,7,49,1,0,0,0,0,2,59,0
820633403,1,50,3,0,0,0,0,2,56,0
820633404,1,36,0,0,0,0,1,11,49,0
820633405,144,107,1,0,0,0,0,5,257,0
820633406,34,11,0,0,0,0,0,1,46,0
820633407,0,19,0,1,1,0,0,2,23,0
820633408,3,35,0,2,0,0,0,0,40,0
820633409,2,88,6,0,0,0,0,3,99,0
820633410,19,40,4,1,0,0,0,3,67,0
820633411,10,21,0,0,0,0,0,0,31,0
820633412,41,58,2,1,0,0,0,1,103,0
820633413,108,120,0,0,0,0,0,0,228,0
820633501,1,18,0,0,0,0,1,0,20,0
820633502,0,10,0,1,0,0,0,0,11,0
820633503,0,22,0,0,0,0,0,0,22,0
820633504,0,5,0,0,0,0,0,0,5,0
820633505,0,0,0,1,0,0,0,0,1,0
820633506,0,2,0,0,0,0,0,0,2,0
820633507,0,2,0,0,0,0,0,0,2,0
820633508,0,1,0,0,0,0,0,0,1,0
820633509,0,1,0,2,0,0,0,0,3,0
820700101,0,39,1,0,0,0,0,1,42,1
820700102,2,18,0,0,0,0,0,0,20,0
820700103,1,6,0,0,0,0,0,0,7,0
820700104,1,78,0,0,0,0,0,1,80,0
820700105,1,19,3,0,0,0,1,0,24,0
820700106,0,2,0,0,0,0,0,0,2,0
820700107,0,12,0,0,0,0,0,0,12,0
820700108,0,40,0,0,0,0,0,7,47,0
820700109,0,10,0,0,0,0,0,1,11,0
820700110,0,25,0,0,0,0,0,0,25,0
820700111,0,20,0,0,0,0,0,0,20,0
820700112,6,17,0,0,0,0,0,1,24,0
820700113,0,3,0,0,0,0,0,0,3,0
820700114,0,9,0,0,0,0,0,0,9,0
820700115,5,12,0,0,0,0,0,0,17,0
820700116,3,9,0,0,0,0,0,0,12,0
820700117,0,10,0,0,0,0,1,1,12,0
820700201,0,7,0,0,0,0,0,0,7,0
820700202,7,16,1,0,0,0,0,0,24,0
820700203,0,6,0,0,0,0,0,0,6,0
820700204,0,5,0,0,0,0,1,0,6,0
820700205,10,25,1,0,0,0,0,4,40,0
820700206,1,18,1,0,0,0,0,0,20,0
820700207,0,15,0,0,0,0,0,0,15,0
820700208,0,20,0,0,0,0,0,0,20,0
820700209,0,12,0,0,0,0,0,0,12,0
820700210,0,22,2,0,0,0,0,0,24,0
820700211,1,5,0,0,0,0,0,0,6,0
820700212,2,24,0,0,0,0,0,0,26,0
820700213,0,5,0,0,0,0,0,0,5,0
820700214,7,29,0,0,0,0,0,0,36,0
820700215,0,2,0,0,0,0,0,0,2,0
820700216,1,22,0,0,0,0,0,0,23,0
820700217,0,5,0,0,0,0,0,0,5,0
820700218,2,35,1,0,0,0,0,0,38,0
820700219,0,3,0,0,0,0,0,0,3,0
820700220,3,26,0,0,2,0,0,1,32,0
820700221,0,2,0,0,0,0,0,0,2,0
820700222,0,12,0,0,0,0,0,0,12,0
820700301,4,56,8,0,1,0,0,10,80,1
820700302,7,26,1,0,0,0,0,0,34,0
820700303,2,27,1,0,1,0,0,2,33,0
820700304,1,25,0,0,0,0,0,3,29,0
820700305,1,9,1,0,0,0,0,0,11,0
820700306,0,1,0,2,0,0,0,0,3,0
820700307,0,2,0,0,0,0,0,0,2,0
820700308,1,0,0,0,0,0,0,0,1,0
820700309,0,0,0,1,0,0,0,0,1,0
820700310,0,6,2,0,0,0,0,1,9,0
820700311,0,16,0,0,0,0,0,0,16,0
820700312,0,3,0,0,0,0,0,0,3,0
820700313,0,2,0,0,0,0,0,0,2,0
820700314,0,10,1,0,0,0,0,1,12,0
820700315,0,47,1,0,0,0,0,0,48,0
820700316,1,5,0,0,0,0,0,0,6,0
820700317,0,2,0,0,0,0,0,0,2,0
820700318,0,18,0,0,0,0,0,0,18,0
820700319,0,18,0,0,0,0,0,1,19,0
820700320,0,17,2,0,0,0,0,0,19,0
820700401,0,142,18,0,0,0,0,25,185,0
820700402,1,14,1,3,0,0,0,1,20,0
820700403,0,1,0,0,0,0,1,0,2,0
820700404,0,0,0,0,0,0,0,0,0,0
820700405,0,1,0,0,0,0,1,0,2,0
820700406,0,11,1,0,0,0,0,0,12,0
820700407,0,0,0,0,0,0,0,0,0,0
820700408,0,0,0,0,0,0,0,0,0,0
820700409,1,1,0,0,0,0,0,0,2,0
820700410,0,4,0,1,1,0,0,0,6,0
820700411,0,1,0,0,0,0,0,0,1,0
820700412,0,0,0,0,0,0,0,0,0,0
820700413,0,5,0,13,0,0,0,0,18,0
820700414,0,10,0,0,0,0,0,2,12,0
820700415,0,16,0,0,0,0,0,1,17,0
820700416,0,4,0,0,0,0,0,0,4,0
820700417,3,28,1,0,0,0,0,1,33,0
820700418,0,4,0,0,0,0,0,0,4,0
820700419,0,1,0,0,0,0,0,0,1,0
820700420,0,1,0,0,0,0,0,0,1,0
820700501,0,15,0,0,9,0,0,2,26,0
820700502,0,5,0,0,0,0,0,0,5,0
820700503,0,6,0,0,0,0,0,0,6,0
820700504,0,4,0,0,1,0,0,0,5,0
820700505,5,20,0,0,0,0,0,1,26,0
820700506,1,1,0,0,0,0,0,0,2,0
820700507,1,8,0,0,0,0,0,0,9,0
820700508,0,3,0,0,0,0,0,0,3,0
820700509,0,2,0,0,0,0,0,0,2,0
820700510,0,0,0,0,0,0,0,0,0,0
820700511,0,3,0,0,0,0,0,0,3,0
820700512,7,20,0,0,0,0,0,0,27,0
820700513,4,8,0,0,0,0,0,0,12,0
820700514,0,10,0,0,0,0,0,1,11,0
820700515,0,5,0,0,0,0,0,0,5,0
820700516,11,6,0,0,0,0,0,0,17,0
820700517,0,5,0,0,0,1,0,0,6,0
820700518,14,13,0,0,0,0,0,0,27,0
820700519,3,18,2,0,0,0,0,2,25,0
820700520,4,9,0,0,0,0,0,0,13,0
820700521,0,5,0,0,0,0,0,0,5,0
820700522,0,0,0,0,0,0,0,0,0,0
820700523,0,0,0,0,0,0,0,0,0,0
820700524,0,4,1,0,1,0,0,0,6,0
820700525,0,6,0,0,0,0,0,0,6,0
820700601,0,20,2,0,0,0,0,0,22,0
820700602,1,10,0,0,0,0,0,0,11,0
820700603,7,83,1,0,0,0,0,3,94,0
820700604,1,7,0,0,0,0,0,0,8,0
820700605,0,17,1,0,0,0,0,4,22,0
820700606,12,7,0,0,0,0,0,1,20,0
820700607,0,8,0,0,1,0,0,0,9,0
820700608,10,19,0,0,0,0,2,0,31,0
820700609,0,11,0,0,0,0,0,0,11,0
820700610,1,4,0,0,0,0,0,0,5,0
820700611,1,30,0,0,0,0,0,4,35,0
820700612,14,78,0,0,0,0,0,1,93,0
820700613,1,27,2,0,0,0,0,0,30,0
820700701,2,3,0,0,0,0,0,0,5,0
820700702,1,10,2,0,0,0,0,0,13,0
820700703,0,2,0,0,0,0,0,0,2,0
820700704,0,2,0,0,0,0,0,0,2,0
820700705,0,24,0,0,0,0,0,1,25,0
820700706,1,4,0,0,0,0,0,0,5,0
820700707,0,12,0,0,0,0,0,0,12,0
820700708,0,25,0,0,0,0,0,1,26,0
820700709,8,18,1,0,0,0,0,1,28,0
820700710,0,20,2,0,0,0,0,2,24,0
820700711,2,7,0,0,0,0,0,0,9,0
820700712,2,17,0,0,0,0,1,10,30,0
820700713,0,5,0,0,0,0,1,0,6,0
820700714,5,4,0,0,0,0,0,0,9,0
