radio_cens,Casa Tipo B,Casilla,Departamento,Local no construido para habitación,Pieza en hotel familiar o pensión,Pieza en inquilinato,Rancho,Total,Vivienda móvil
820844416,2,0,0,0,0,0,0,2,0
820844417,0,0,0,0,0,0,0,0,0
820844418,0,0,0,0,0,0,0,0,0
820844501,0,0,0,0,0,0,0,0,0
820844502,0,0,0,0,0,0,0,0,0
820844503,0,0,0,0,0,0,0,0,0
820844504,0,0,0,0,0,0,0,0,0
820844505,0,0,0,0,0,0,0,0,0
820844506,0,0,0,0,0,0,0,0,0
820844507,1,0,0,0,0,0,0,1,0
820844508,1,0,0,0,0,0,0,1,0
820844509,0,0,0,0,0,0,0,0,0
820844510,3,0,0,0,0,0,0,3,0
820844511,0,0,0,0,0,0,0,0,0
820844512,0,0,0,0,0,0,0,0,0
820844513,0,0,0,0,0,0,0,0,0
820844514,0,0,0,0,0,0,0,0,0
820844515,0,0,0,0,0,0,0,0,0
820844516,10,3,0,0,0,0,2,15,0
820844517,0,3,0,0,0,1,2,6,0
820844518,1,0,0,0,0,0,0,1,0
820844519,1,0,0,0,0,0,0,1,0
820844520,2,1,0,0,0,0,0,3,0
820844521,1,0,0,0,0,0,0,1,0
820844522,0,0,0,0,0,0,0,0,0
820844523,1,0,0,0,0,0,0,1,0
820844524,0,0,0,0,0,0,0,0,0
820844601,1,0,0,0,0,0,0,1,0
820844602,2,0,0,0,0,0,0,2,0
820844603,2,0,0,0,0,0,1,3,0
820844604,1,0,0,0,0,0,0,1,0
820844605,0,0,0,0,0,0,0,0,0
820844606,0,0,0,0,0,0,0,0,0
820844607,1,0,0,0,0,0,0,1,0
820844608,0,0,0,0,0,0,0,0,0
820844609,22,2,0,0,0,0,0,24,0
820844610,3,0,0,0,0,0,0,3,0
820844611,4,3,0,0,0,0,2,9,0
820844612,0,0,0,0,0,0,0,0,0
820844613,1,0,0,0,0,0,0,1,0
820844614,4,1,0,0,0,0,0,5,0
820844615,4,0,1,0,0,0,0,5,0
820844701,10,2,1,0,0,0,0,13,0
820844702,1,0,0,0,0,0,1,2,0
820844703,5,2,0,0,0,0,0,7,0
820844704,18,0,0,0,0,1,2,21,0
820844705,2,0,0,0,2,0,0,4,0
820844706,1,0,0,0,0,0,0,1,0
820844707,0,0,0,0,0,0,0,0,0
820844708,13,0,0,0,0,1,0,14,0
820844709,5,0,0,0,0,0,0,5,0
820844710,10,0,0,0,0,0,3,13,0
820844711,2,0,0,0,0,0,0,2,0
820844712,1,0,0,0,0,0,0,1,0
820844713,0,0,0,0,0,0,0,0,0
820844714,3,1,0,0,0,0,0,4,0
820844715,4,0,0,0,0,0,0,4,0
820844716,8,0,0,0,0,0,0,8,0
820844801,5,2,1,0,0,0,0,8,0
820844802,6,0,3,0,0,0,1,10,0
820844803,3,0,0,0,0,0,0,3,0
820844804,15,0,0,0,0,0,0,15,0
820844805,1,0,1,0,0,0,0,2,0
820844806,2,0,0,0,0,1,0,3,0
820844807,31,10,2,0,0,0,19,62,0
820844808,3,0,0,0,0,0,0,3,0
820844809,1,0,0,0,0,0,0,1,0
820844810,4,0,0,0,0,0,2,6,0
820844811,0,0,0,0,0,0,0,0,0
820844812,0,0,0,0,0,0,0,0,0
820844813,5,0,0,0,0,1,0,6,0
820844814,1,0,0,0,0,0,4,5,0
820844815,9,1,0,0,0,0,0,10,0
820844816,5,0,0,0,0,0,2,7,0
820844817,4,0,0,0,0,0,0,4,0
820844818,6,0,0,0,0,0,0,6,0
820844819,4,0,0,0,0,0,0,4,0
820844820,1,0,0,0,0,0,0,1,0
820844821,21,4,0,0,0,0,6,31,0
820844822,11,0,0,0,0,0,5,16,0
820844901,10,0,0,0,0,0,0,10,0
820844902,0,0,1,0,0,0,0,1,0
820844903,2,0,0,0,0,0,0,2,0
820844904,4,1,0,0,0,0,0,5,0
820844905,2,0,0,0,0,0,0,2,0
820844906,1,0,0,0,0,0,0,1,0
820844907,6,10,0,0,0,0,5,21,0
820844908,3,0,0,0,0,0,0,3,0
820844909,0,0,0,0,0,0,0,0,0
820844910,3,16,6,0,0,0,6,31,0
820844911,19,45,1,0,0,0,17,83,1
820844912,4,7,0,0,0,0,0,11,0
820844913,12,3,0,0,0,0,1,16,0
820844914,8,0,0,0,0,0,0,8,0
820844915,14,5,0,0,0,0,13,32,0
820845001,0,0,0,0,0,0,0,0,0
820845002,1,1,0,0,0,0,0,2,0
820845003,1,0,0,0,0,0,0,1,0
820845004,1,0,0,0,0,0,0,1,0
820845005,0,0,0,0,0,0,0,0,0
820845006,2,0,0,0,0,0,0,2,0
820845007,0,0,2,0,0,0,0,2,0
820845008,9,0,0,0,0,0,0,9,0
820845009,0,0,0,0,0,0,0,0,0
820845010,3,0,0,0,0,0,0,3,0
820845011,4,0,1,0,0,0,0,5,0
820845012,4,0,0,0,0,0,0,4,0
820845013,0,0,0,0,0,0,0,0,0
820845101,3,0,0,0,0,0,0,3,0
820845102,0,0,0,0,0,0,0,0,0
820845103,0,0,0,0,0,0,0,0,0
820845104,0,0,0,0,0,0,0,0,0
820845105,0,0,0,0,0,0,0,0,0
820845106,0,0,0,0,0,0,0,0,0
820845107,1,0,0,0,0,0,0,2,1
820845108,2,0,0,0,0,0,0,2,0
820845109,0,0,0,0,0,0,0,0,0
820845110,0,0,0,0,0,0,0,0,0
820845111,0,0,0,0,0,0,0,0,0
820845112,0,0,0,0,0,0,0,0,0
820845113,0,0,0,0,0,0,0,0,0
820845114,3,0,0,0,0,0,0,3,0
820845201,5,0,0,0,0,0,0,5,0
820845202,0,3,0,0,0,0,0,3,0
820845203,2,0,0,0,0,0,0,2,0
820845204,9,1,0,0,0,0,5,15,0
820845205,1,0,3,0,0,0,0,4,0
820845206,1,0,0,0,0,0,0,1,0
820845207,10,10,0,0,0,0,12,32,0
820845208,15,3,0,0,0,0,0,18,0
820845209,4,0,0,0,0,0,0,4,0
820845210,1,0,0,0,0,0,0,1,0
820845211,14,17,0,0,0,0,12,43,0
820845212,16,7,0,0,0,0,0,23,0
820845213,4,0,0,0,0,0,0,4,0
820845214,28,1,0,0,0,0,2,31,0
820845301,0,0,0,0,0,0,0,0,0
820845302,9,0,0,0,0,0,0,9,0
820845303,14,0,16,0,0,0,0,30,0
820845304,3,5,0,0,0,0,1,9,0
820845305,4,0,0,0,0,0,0,4,0
820845306,0,0,0,0,0,0,0,0,0
820845307,0,0,0,0,0,0,0,0,0
820845308,5,0,0,0,0,0,0,5,0
820845309,3,1,0,0,0,0,0,4,0
820845310,0,0,0,0,0,0,0,0,0
820845311,0,0,0,0,0,0,0,0,0
820845312,0,0,0,0,0,0,0,0,0
820845313,0,0,0,0,0,0,0,0,0
820845314,0,0,0,0,0,0,0,0,0
820845315,0,0,1,0,0,0,0,1,0
820845316,0,0,0,0,0,0,0,0,0
820845317,13,0,0,0,0,0,0,13,0
820845318,0,0,0,0,0,0,0,0,0
820845319,0,0,0,0,0,0,0,0,0
820845320,0,0,0,0,0,0,0,0,0
820845321,0,0,0,0,0,0,0,0,0
820845322,0,0,0,0,0,0,0,0,0
820845323,0,0,30,0,0,0,0,30,0
820845401,0,0,0,0,0,0,0,0,0
820845402,0,0,0,0,0,0,0,0,0
820845403,0,0,0,0,0,0,0,0,0
820845404,0,0,0,0,0,0,0,0,0
820845405,0,0,0,0,0,0,0,0,0
820845406,5,0,0,0,0,0,5,10,0
820845407,3,1,0,0,0,0,5,9,0
820845408,1,3,0,0,0,0,4,8,0
820845409,1,0,0,0,0,0,0,1,0
820845410,0,0,0,0,0,0,0,0,0
820845411,0,0,0,0,0,0,0,0,0
820845412,0,0,0,0,0,0,0,0,0
820845413,0,0,0,0,0,0,0,0,0
820845414,0,0,0,0,0,0,0,0,0
820845415,0,0,0,0,0,0,0,0,0
820845416,0,0,0,0,0,0,0,0,0
820845417,0,0,0,0,0,0,0,0,0
820845418,1,0,0,0,0,0,0,1,0
820845419,0,0,0,0,0,0,0,0,0
820845501,0,0,0,0,0,0,0,0,0
820845502,9,0,0,0,0,0,0,9,0
820845503,0,0,0,0,0,0,0,0,0
820845504,0,0,1,0,0,0,0,1,0
820845505,12,1,0,0,0,0,4,17,0
820845506,0,0,0,0,0,0,0,0,0
820845507,0,0,0,0,0,0,0,0,0
820845508,12,0,0,0,0,0,0,12,0
820845509,0,0,0,0,0,0,0,0,0
820845510,2,1,0,0,0,0,0,3,0
820845511,4,0,1,0,0,0,0,5,0
820845512,1,3,0,0,0,0,3,7,0
820845513,18,0,0,0,0,0,1,19,0
820845514,35,0,0,0,0,0,0,35,0
820845515,0,2,0,0,0,0,0,2,0
820845516,18,0,0,0,0,0,3,21,0
820845517,1,0,2,0,0,0,0,3,0
820845518,10,1,0,0,0,0,0,11,0
820845519,0,0,0,0,0,0,1,1,0
820845520,0,0,0,0,0,0,0,0,0
820845521,3,0,0,0,0,0,0,3,0
820845522,17,4,0,0,0,0,8,29,0
820845523,0,0,0,0,0,0,0,0,0
820845601,0,0,0,0,0,0,0,0,0
820845602,0,0,0,0,0,0,0,0,0
820845603,0,0,0,0,0,0,0,0,0
820845701,1,0,0,0,0,0,0,1,0
820845702,1,0,0,0,0,0,0,1,0
820845703,4,0,0,0,0,0,0,4,0
820845704,0,0,0,0,0,0,0,0,0
820845705,0,0,0,0,0,0,0,0,0
820845706,0,0,0,0,0,0,0,0,0
820845707,0,0,0,0,0,0,0,0,0
820845708,1,0,0,0,0,0,0,1,0
820845709,1,0,0,0,0,0,0,1,0
820845710,11,0,0,0,0,0,1,12,0
820845711,1,0,0,0,0,0,0,1,0
820845712,2,0,0,0,0,0,0,2,0
820845713,2,0,0,0,0,0,0,2,0
820845714,0,0,0,0,0,0,0,0,0
820845715,0,1,0,0,0,0,0,2,1
820845801,1,0,0,0,0,0,0,1,0
820845802,3,1,0,0,0,0,0,5,1
820845803,2,0,0,0,0,0,0,2,0
820845804,0,0,0,0,0,0,0,0,0
820845805,5,0,0,0,0,0,0,5,0
820845806,0,0,0,0,0,0,0,0,0
820845807,0,1,0,0,0,0,0,1,0
820845901,0,0,0,0,0,0,0,0,0
820845902,0,0,0,0,0,0,0,0,0
820845903,1,0,0,0,0,0,0,1,0
820845904,33,1,0,0,0,0,1,35,0
820845905,20,2,0,0,0,1,4,27,0
820845906,6,0,0,0,0,0,5,11,0
820845907,16,6,0,0,0,0,1,23,0
820845908,3,0,0,0,0,0,0,3,0
820845909,16,2,0,0,0,0,0,18,0
820845910,9,1,0,0,0,0,3,13,0
820845911,7,3,0,0,0,0,1,11,0
820845912,1,0,0,0,0,0,0,1,0
820845913,0,0,0,0,0,0,0,0,0
820845914,0,0,0,0,0,0,0,0,0
820845915,1,0,0,0,0,0,0,1,0
820845916,0,0,0,0,0,0,0,0,0
820845917,15,1,0,0,0,0,1,17,0
820845918,5,0,0,0,0,0,0,5,0
820845919,0,0,0,0,0,0,0,0,0
820845920,1,0,0,0,0,0,0,1,0
820845921,14,4,0,0,0,0,0,18,0
820845922,12,3,0,0,0,0,0,15,0
820845923,23,6,0,0,0,0,2,31,0
820845924,4,0,0,0,0,0,0,4,0
820846001,0,0,0,0,0,0,0,0,0
820846002,1,0,0,0,0,0,2,3,0
820846003,0,0,0,0,0,0,0,0,0
820846004,1,0,0,0,0,0,0,1,0
820846005,0,0,0,0,0,0,0,0,0
820846101,2,0,0,0,0,0,0,2,0
820846102,0,0,0,0,0,0,0,0,0
820846103,2,0,0,0,0,0,0,2,0
820846104,22,5,3,0,0,0,1,31,0
820846105,0,0,0,0,0,0,0,0,0
820846106,0,0,0,0,0,0,0,0,0
820846107,4,4,3,0,1,0,0,12,0
820846108,11,2,0,0,0,0,0,13,0
820846109,10,2,0,0,0,0,2,14,0
820846110,1,0,0,0,0,0,0,1,0
820846111,2,0,0,0,0,0,0,2,0
820846112,4,0,0,0,0,0,0,4,0
820846113,1,0,0,0,0,0,0,1,0
820846114,19,3,1,0,0,0,4,28,1
820846115,11,4,0,0,0,0,7,22,0
820846201,8,1,0,0,0,0,2,11,0
820846202,1,0,0,0,0,0,0,1,0
820846203,3,0,0,0,0,0,0,3,0
820846204,6,0,0,0,4,0,3,13,0
820846205,18,1,0,0,0,0,0,19,0
820846206,38,1,0,0,0,0,0,39,0
820846207,6,2,0,0,0,0,0,8,0
820846208,2,0,0,0,0,0,1,3,0
820846209,6,2,0,0,0,0,0,8,0
820846210,7,5,0,0,0,0,1,13,0
820846211,9,0,0,0,0,0,0,9,0
820846212,5,0,0,0,0,0,0,5,0
820846213,1,0,0,0,0,0,0,1,0
820846214,2,0,0,0,0,0,0,2,0
820846215,0,0,0,0,0,0,0,0,0
820846216,4,1,0,0,0,0,0,5,0
820846217,12,1,0,0,0,0,0,13,0
820846218,10,0,0,0,0,0,0,10,0
820846219,0,0,0,0,0,0,0,0,0
820846220,5,0,0,0,0,0,0,5,0
820846221,3,0,0,0,0,0,0,3,0
820846301,21,1,0,0,0,0,0,22,0
820846302,9,0,0,0,0,0,0,9,0
820846303,10,2,0,0,0,0,1,13,0
820846304,2,5,0,0,0,0,3,10,0
820846305,1,0,0,0,0,1,0,2,0
820846306,4,1,0,0,0,0,0,5,0
820846307,6,0,0,0,0,0,0,6,0
820846308,16,10,0,0,0,0,3,29,0
820846309,10,2,0,0,0,0,0,12,0
820846310,8,1,0,0,0,0,0,9,0
820846311,24,3,0,0,0,0,3,30,0
820846312,8,9,0,0,0,0,2,19,0
820846313,13,5,0,0,0,0,2,20,0
820846401,2,0,0,0,0,0,0,2,0
820846402,4,2,0,0,0,0,2,8,0
820846403,3,0,0,0,0,0,0,3,0
820846404,5,0,0,0,0,0,0,5,0
820846405,2,1,0,0,0,0,2,5,0
820846406,9,0,0,0,0,0,0,9,0
820846501,4,3,0,0,0,0,1,8,0
820846502,3,0,0,0,0,0,0,3,0
820846503,2,1,0,0,0,0,0,3,0
820846504,0,0,0,0,0,0,0,0,0
820846505,4,0,0,0,0,0,4,8,0
820846601,3,0,0,0,0,0,0,3,0
820846602,9,0,1,0,0,1,1,12,0
820846701,1,0,0,0,0,0,0,1,0
820846702,2,0,0,0,0,0,0,2,0
820846703,1,0,0,0,0,0,0,1,0
820846704,0,0,0,0,0,0,0,0,0
820846801,2,0,0,0,0,0,0,2,0
820846802,0,0,0,0,0,0,1,1,0
820846901,1,1,0,0,0,0,0,2,0
820846902,3,0,0,0,0,0,0,3,0
820846903,3,0,0,0,0,0,0,3,0
820846904,7,0,0,0,0,0,0,7,0
820846905,2,0,0,0,0,0,0,2,0
820846906,2,0,0,0,0,0,0,2,0
820847001,0,0,0,0,0,0,0,0,0
820847002,1,0,0,0,0,0,0,1,0
820847101,0,0,0,0,0,0,0,0,0
820847102,1,0,0,0,0,0,0,1,0
820847201,0,0,0,0,0,0,0,0,0
820847202,2,0,0,0,0,0,0,2,0
820847203,2,0,0,0,0,0,0,2,0
820847204,2,0,0,0,0,0,0,2,0
820847205,2,0,0,0,0,0,1,3,0
820847206,0,0,0,0,0,0,0,0,0
820847207,2,0,0,0,0,0,0,2,0
820847301,5,1,0,0,0,0,0,6,0
820847302,1,0,0,0,0,0,1,2,0
820847401,0,0,0,0,0,0,0,0,0
820847402,0,0,0,0,0,0,0,0,0
820847501,0,0,0,0,0,0,0,0,0
820847502,0,0,0,0,0,0,0,1,1
820847503,1,0,0,0,0,0,0,1,0
820847504,1,0,0,0,0,0,0,1,0
820847601,0,0,0,0,0,0,0,0,0
820847602,1,0,0,0,0,0,0,1,0
820847701,0,0,0,0,0,0,0,0,0
820847702,5,0,0,0,0,0,0,5,0
820847703,2,1,0,0,0,0,0,3,0
820847704,2,0,0,0,0,0,1,3,0
820847705,0,0,0,0,0,0,0,0,0
820847706,1,0,0,0,0,0,0,1,0
820847707,0,0,0,0,0,0,0,0,0
820847708,1,0,0,0,0,0,0,1,0
820847709,3,1,0,0,1,0,0,5,0
820847710,4,0,0,0,0,0,0,4,0
820847711,4,0,0,0,0,0,0,4,0
820847712,1,0,0,0,0,0,2,3,0
820847713,4,0,0,0,0,0,0,4,0
820847714,2,0,0,0,0,0,0,2,0
820847715,1,0,0,0,0,0,0,1,0
820847716,2,0,0,0,0,0,0,2,0
820847717,3,0,0,0,0,0,0,3,0
820847718,26,16,0,0,0,0,6,48,0
820847719,1,0,0,0,0,0,0,1,0
820847720,0,0,0,0,0,0,0,0,0
820847721,1,0,0,0,0,0,0,1,0
820847722,1,0,0,0,0,0,0,1,0
820847723,0,0,0,0,0,0,0,0,0
820847724,2,0,0,0,0,0,0,2,0
820847725,0,0,0,0,0,0,0,0,0
820847801,0,0,0,0,0,0,1,1,0
820847802,5,0,0,0,0,0,0,5,0
820847803,1,0,0,0,0,0,0,1,0
820847804,8,0,0,0,0,0,0,8,0
820847805,6,1,0,0,0,0,1,8,0
820847806,0,0,0,0,0,0,0,0,0
820847807,1,0,0,0,0,0,0,1,0
820847901,0,0,0,0,0,0,0,0,0
820847902,0,0,0,0,0,0,0,0,0
820847903,4,0,0,0,0,0,0,4,0
820847904,0,0,0,0,0,0,0,0,0
820847905,1,0,0,0,0,0,1,2,0
820847906,1,0,0,0,0,0,0,1,0
820848001,21,0,4,1,2,2,0,30,0
820848002,0,0,0,0,0,0,0,0,0
820848003,5,0,1,0,1,0,0,7,0
820848004,0,0,0,0,0,0,0,0,0
820848005,0,0,0,0,0,0,0,0,0
820848006,0,0,0,0,0,0,0,0,0
820848007,5,0,6,0,0,0,0,11,0
820848008,1,0,1,0,0,0,0,2,0
820848009,0,0,0,0,0,0,0,0,0
820848010,3,0,0,0,0,0,0,3,0
820848011,7,0,8,0,0,0,0,15,0
820848012,0,0,1,0,0,0,0,1,0
820848013,1,0,0,0,0,0,0,1,0
820848014,33,0,14,0,0,0,0,47,0
820848015,8,0,11,0,0,0,0,19,0
820848016,0,0,0,0,0,0,0,0,0
820848017,0,0,0,0,0,0,0,0,0
820848018,0,0,0,0,0,0,0,0,0
820848019,5,0,0,0,0,0,0,5,0
820848020,13,0,17,1,0,0,0,31,0
820848021,4,0,0,0,0,0,0,4,0
820848022,2,0,16,0,0,0,0,18,0
820848101,0,0,0,0,0,0,0,0,0
820848102,0,0,0,0,0,0,0,0,0
820848103,0,0,4,0,0,0,0,4,0
820848104,0,0,0,0,0,0,0,0,0
820848105,0,0,0,0,0,0,0,0,0
820848106,0,0,0,0,0,0,0,0,0
820848107,0,0,0,0,0,0,0,0,0
820848108,4,0,0,0,0,0,0,4,0
820848109,2,0,0,0,0,0,0,2,0
820848110,9,0,1,0,0,1,0,11,0
820848111,1,0,0,0,0,0,0,1,0
820848112,0,0,0,0,0,0,0,0,0
820848113,0,0,0,0,0,0,0,0,0
820848114,0,0,0,0,0,0,0,0,0
820848115,0,0,0,0,0,0,0,0,0
820848116,0,0,0,0,0,0,0,0,0
820848117,2,0,0,0,0,0,0,2,0
820848118,0,0,0,0,0,0,0,0,0
820848119,7,0,0,0,0,0,1,8,0
820848120,5,0,0,0,0,0,0,5,0
820848121,0,0,0,0,0,0,0,0,0
820848201,13,1,0,0,0,0,5,19,0
820848202,1,0,2,0,0,0,0,3,0
820848203,2,0,0,0,0,0,0,2,0
820848204,6,0,0,0,0,1,0,7,0
820848205,0,0,0,0,0,0,0,0,0
820848206,0,0,0,0,0,0,0,0,0
820848207,0,0,0,0,0,0,0,0,0
820848208,6,2,0,0,0,0,0,8,0
820848209,6,0,0,0,0,0,6,12,0
820848210,11,2,0,0,0,0,1,14,0
820848211,6,0,0,0,0,0,1,7,0
820848212,2,2,2,0,0,0,0,6,0
820848213,4,1,0,0,0,0,0,6,1
820848214,0,0,0,0,0,0,0,0,0
820848215,7,3,0,0,0,0,1,11,0
820848216,0,0,0,0,0,0,0,0,0
820848301,0,0,0,0,0,0,0,0,0
820848302,0,0,0,0,0,0,0,0,0
820848303,0,0,0,0,0,0,0,0,0
820848304,0,0,0,0,0,0,0,0,0
820848305,0,0,0,0,0,0,0,0,0
820848306,0,0,0,0,0,0,0,0,0
820848307,0,0,0,0,0,0,0,0,0
820848308,0,1,0,0,0,0,0,1,0
820848309,4,0,0,0,0,0,0,4,0
820848310,0,0,0,0,0,0,0,0,0
820848311,0,0,0,0,0,0,0,0,0
820848312,0,0,0,0,0,0,0,0,0
820848313,2,0,0,0,0,0,0,2,0
820848314,1,0,0,0,0,0,0,1,0
820848315,0,0,0,0,0,0,0,0,0
820848401,3,0,0,0,0,0,1,4,0
820848402,4,2,0,0,0,0,0,6,0
820848403,1,0,2,0,0,0,0,3,0
820848404,4,1,0,0,0,0,1,6,0
820848405,0,0,0,0,0,0,0,0,0
820848406,1,0,1,1,0,0,0,3,0
820848407,0,0,0,0,0,0,0,0,0
820848408,0,0,0,0,0,0,0,0,0
820848409,1,0,1,0,0,0,0,2,0
820848410,2,0,0,0,0,0,0,2,0
820848411,0,0,0,0,0,0,0,0,0
820848412,4,4,0,0,0,0,4,12,0
820848413,10,11,0,0,0,0,4,25,0
820848414,29,0,0,0,0,0,0,29,0
820848415,0,0,0,0,0,0,0,0,0
820848416,1,8,0,0,0,0,7,16,0
820848501,13,8,0,1,0,0,3,25,0
820848502,11,4,0,0,0,0,0,15,0
820848503,3,0,0,0,0,0,0,3,0
820848504,1,0,0,0,0,0,0,1,0
820848505,0,0,0,0,0,0,0,0,0
820848506,1,0,0,0,0,0,0,1,0
820848507,2,0,0,0,0,0,1,3,0
820848508,1,0,0,0,0,0,0,1,0
820848509,3,1,0,0,0,0,0,4,0
820848510,27,0,0,1,0,0,1,29,0
820848511,4,0,0,0,0,0,0,4,0
820848512,11,0,0,0,0,0,0,11,0
820848513,16,0,0,0,0,1,0,17,0
820848514,13,2,0,0,0,0,1,16,0
820848515,7,1,0,0,0,0,0,8,0
820848516,0,0,0,0,0,0,0,0,0
820848601,1,0,0,0,0,0,0,1,0
820848602,1,0,0,0,0,0,0,1,0
820848603,0,0,0,0,0,0,0,0,0
820848604,2,2,0,0,0,0,0,4,0
820848605,3,1,0,0,0,0,1,5,0
820848606,0,1,0,0,0,0,0,1,0
820848607,2,1,1,0,0,0,1,5,0
820848608,2,0,0,0,0,0,0,2,0
820848609,13,0,0,0,0,0,0,13,0
820848610,25,1,0,0,0,0,0,26,0
820848611,3,0,0,0,0,0,0,3,0
820848701,0,0,0,0,0,0,0,0,0
820848702,2,0,0,0,0,0,0,2,0
820848703,4,0,0,0,0,0,0,4,0
820848704,0,0,0,0,0,0,0,0,0
820848705,1,0,1,0,0,0,0,2,0
820848706,5,1,2,0,0,0,6,14,0
820848707,2,1,0,0,0,0,0,3,0
820848708,0,0,0,0,0,0,0,0,0
820848709,0,0,0,0,0,0,0,0,0
820848710,3,0,0,0,0,0,0,3,0
820848711,1,0,0,0,0,0,0,1,0
820848712,1,2,0,0,0,0,0,3,0
820848713,3,0,0,0,0,0,0,3,0
820848714,0,0,0,0,0,0,0,0,0
820848715,0,0,0,0,0,0,0,0,0
820848801,0,0,0,0,0,0,0,0,0
820848802,4,1,0,0,0,0,0,5,0
820848803,17,0,1,0,0,0,0,18,0
820848804,0,0,0,0,0,0,1,1,0
820848805,1,0,0,0,0,0,0,1,0
820848806,9,2,0,0,0,0,0,11,0
820848807,7,3,0,0,0,0,6,16,0
820848808,1,0,0,0,0,0,0,1,0
820848809,0,0,0,0,0,0,0,0,0
820848810,0,0,0,0,0,0,0,0,0
820848811,1,0,0,0,0,0,0,1,0
820848812,4,0,0,0,0,0,0,4,0
820848813,5,0,0,0,0,0,0,5,0
820848814,0,0,0,0,0,0,0,0,0
820848815,1,0,0,0,0,0,0,1,0
820848816,2,0,0,0,0,0,0,2,0
820848817,11,1,0,0,0,0,10,22,0
820848901,2,0,0,0,0,0,0,2,0
820848902,13,0,0,0,0,0,0,13,0
820848903,15,3,0,0,0,0,7,25,0
820848904,19,2,0,0,0,0,1,22,0
820848905,52,0,0,0,0,0,0,52,0
820848906,0,0,0,0,0,0,0,0,0
820848907,1,0,0,0,0,0,2,3,0
820848908,0,1,0,0,0,0,3,4,0
820848909,7,0,30,0,0,0,0,37,0
820848910,20,0,0,0,0,0,0,20,0
820848911,16,11,0,0,0,0,0,27,0
820848912,10,0,0,0,0,0,0,10,0
820849001,0,0,0,0,0,0,0,0,0
820849002,9,1,0,0,0,0,1,11,0
820849003,4,0,0,0,0,0,0,4,0
820849004,0,0,0,0,0,0,0,0,0
820849005,0,0,0,0,0,0,0,0,0
820849006,0,0,0,0,0,0,0,0,0
820849007,5,0,0,0,0,0,1,6,0
820849008,0,0,0,0,0,0,0,0,0
820849009,1,0,0,0,0,0,0,1,0
820849010,1,0,0,0,0,0,0,1,0
820849011,1,0,0,0,0,0,0,1,0
820849012,0,0,0,0,0,0,0,0,0
820849013,2,0,0,0,0,0,0,2,0
820849501,0,0,0,0,0,0,0,0,0
820910101,9,0,0,0,0,0,1,10,0
820910102,11,0,0,0,0,0,0,11,0
820910103,0,0,0,0,0,0,0,0,0
820910104,14,0,0,0,0,0,0,14,0
820910105,7,0,0,0,0,0,0,7,0
820910106,6,0,0,0,0,0,0,6,0
820910107,4,0,0,2,0,0,0,6,0
820910108,4,2,0,0,0,0,0,6,0
820910109,1,1,0,0,0,0,0,2,0
820910110,1,0,0,0,0,0,0,1,0
820910111,5,1,0,1,0,0,0,7,0
820910112,9,0,0,0,0,0,3,12,0
820910113,5,0,0,0,0,0,0,5,0
820910201,0,0,0,0,0,0,0,0,0
820910202,2,0,0,0,0,0,0,2,0
820910203,7,1,0,3,0,0,0,11,0
820910204,2,1,0,0,0,0,0,3,0
820910205,1,0,0,0,0,0,0,1,0
820910206,6,0,0,0,0,0,1,7,0
820910207,2,0,0,1,0,0,2,5,0
820910208,2,0,0,0,0,0,0,2,0
820910209,2,0,0,0,0,0,0,2,0
820910210,5,0,0,0,0,0,0,5,0
820910211,3,0,0,0,0,0,0,3,0
820910212,2,0,0,0,0,0,0,2,0
820910213,3,0,0,0,0,0,0,3,0
820910214,26,0,0,0,0,0,1,27,0
820910216,0,0,0,0,0,0,0,0,0
820910217,2,0,0,0,0,0,1,4,1
820910218,0,0,0,0,0,0,0,0,0
820910301,4,0,0,0,0,0,0,4,0
820910302,6,0,0,0,0,0,0,6,0
820910303,5,0,0,0,0,0,0,5,0
820910304,11,0,0,0,0,0,0,11,0
820910305,5,0,0,0,0,0,0,5,0
820910306,24,3,0,0,0,0,0,27,0
820910307,0,0,0,1,0,0,0,1,0
820910308,0,0,0,0,0,0,0,0,0
820910309,0,0,0,0,0,0,0,0,0
820910310,8,0,0,0,0,0,0,8,0
820910311,1,0,0,0,0,0,0,1,0
820910312,23,0,0,0,0,0,2,25,0
820910313,1,0,0,0,0,0,0,1,0
820910314,17,0,0,1,0,0,2,20,0
820910315,3,0,0,0,0,0,0,3,0
820910316,0,0,0,0,0,0,0,0,0
820910317,4,0,0,0,0,0,0,4,0
820910318,4,0,0,0,0,1,0,5,0
820910319,1,0,0,0,0,0,0,1,0
820910320,5,0,0,0,0,0,0,5,0
820910321,9,0,0,0,0,0,0,9,0
820910322,5,0,0,0,0,0,0,5,0
820910323,2,0,0,0,0,0,0,2,0
820910401,4,0,0,0,0,0,0,4,0
820910402,7,0,0,0,0,0,0,7,0
820910403,6,0,0,0,0,0,0,6,0
820910404,3,0,0,0,0,0,0,3,0
820910405,0,0,0,0,0,0,0,0,0
820910406,5,0,0,0,0,0,0,5,0
820910407,2,0,0,0,0,0,0,2,0
820910408,4,0,0,0,0,0,0,4,0
820910409,0,0,0,0,0,0,0,0,0
820910410,3,0,0,0,0,0,0,3,0
820910411,0,0,0,0,0,0,1,1,0
820910412,1,0,0,0,0,0,0,1,0
820910413,4,0,0,0,0,0,0,4,0
820910414,2,0,0,0,0,0,0,2,0
820910415,2,1,0,0,0,0,0,3,0
820910501,12,1,0,0,0,0,0,13,0
